Machine_ID,Temperature,Run_Time,Downtime_Flag
M514,78.9,140,1
M286,29.1,362,1
M740,26.0,459,1
M069,41.3,336,1
M547,96.9,394,0
M335,41.5,374,0
M694,39.8,242,0
M934,92.0,87,0
M383,98.9,431,1
M530,52.0,106,1
M423,63.0,309,1
M737,70.5,302,1
M730,71.1,19,0
M280,23.5,386,1
M345,87.9,341,0
M293,41.4,156,1
M531,26.7,63,1
M518,84.7,467,1
M878,62.6,290,1
M564,17.8,347,0
M366,47.8,249,1
M063,15.9,303,1
M509,92.2,273,1
M303,50.9,359,1
M864,27.8,392,0
M841,72.2,440,0
M289,78.5,95,1
M378,97.7,261,1
M099,70.4,86,1
M618,19.1,224,1
M890,17.3,133,0
M145,68.7,190,1
M708,24.3,304,0
M562,11.2,341,1
M072,81.5,406,0
M081,61.5,176,0
M529,45.4,33,1
M218,57.8,439,0
M617,29.1,134,1
M323,37.5,343,1
M149,99.6,198,0
M047,80.7,78,1
M076,19.2,45,1
M072,69.6,208,0
M765,28.6,431,1
M546,62.3,172,1
M426,62.7,37,0
M016,20.3,274,1
M171,70.1,445,1
M604,40.7,120,0
M442,59.1,277,1
M376,23.6,52,1
M737,89.2,169,0
M976,73.6,312,1
M043,20.6,69,0
M360,89.3,449,1
M200,80.3,171,0
M188,95.7,451,1
M128,55.9,176,0
M834,38.0,294,0
M819,13.5,433,1
M577,42.4,224,0
M772,53.4,41,1
M621,32.0,54,0
M537,90.8,11,0
M517,93.8,443,0
M974,22.4,312,0
M590,91.8,189,1
M629,28.3,356,1
M035,74.8,201,0
M633,86.2,420,0
M738,25.4,148,0
M155,73.5,115,1
M569,11.6,46,0
M555,18.5,237,1
M834,63.7,191,0
M172,89.7,286,0
M284,62.5,295,1
M352,52.9,417,1
M525,25.6,302,0
M416,27.0,256,1
M382,93.7,132,0
M698,40.1,242,1
M028,94.9,386,1
M456,17.4,432,1
M702,31.2,456,0
M225,36.8,353,0
M814,47.4,450,0
M378,36.6,94,1
M738,70.2,397,0
M070,79.1,12,1
M718,71.6,68,0
M850,35.3,439,1
M157,61.8,139,1
M771,62.1,79,0
M548,19.3,479,0
M479,55.9,22,0
M117,38.0,34,0
M889,20.6,95,1
M761,65.6,118,0
M908,62.4,98,0
M926,60.0,423,1
M979,17.1,52,0
M246,69.0,66,0
M706,51.4,446,1
M909,65.4,178,0
M691,74.3,417,0
M315,46.6,81,0
M815,70.4,291,1
M317,11.7,255,1
M163,21.4,332,1
M863,93.0,278,1
M296,21.4,24,0
M454,66.1,259,1
M889,71.6,11,1
M291,99.5,112,0
M947,16.8,285,1
M299,24.4,457,0
M291,72.7,396,1
M684,33.3,196,1
M069,72.6,213,1
M536,40.3,158,0
M840,67.1,469,0
M188,73.1,173,0
M034,68.2,246,1
M054,20.8,414,1
M849,24.8,286,1
M319,13.1,249,1
M918,94.4,193,0
M957,35.1,386,1
M106,37.7,341,0
M618,51.6,77,0
M743,79.1,412,1
M537,74.6,219,1
M845,78.5,463,0
M583,15.5,369,1
M066,86.8,454,1
M312,11.1,427,1
M811,22.9,447,1
M181,42.9,410,0
M726,35.7,274,1
M753,88.5,112,0
M935,24.2,136,1
M684,49.6,296,0
M882,48.9,22,0
M052,78.4,285,1
M117,53.7,116,0
M102,30.5,441,1
M866,91.9,267,1
M561,53.2,404,0
M477,27.9,351,1
M110,67.4,57,0
M856,13.9,218,1
M813,100.0,452,0
M673,62.9,25,1
M110,36.0,57,0
M989,78.8,315,0
M758,77.5,148,1
M274,44.9,274,0
M159,20.3,13,0
M005,86.8,459,0
M056,65.4,301,1
M369,64.1,367,1
M222,99.4,88,1
M236,97.6,32,0
M170,25.9,150,0
M990,80.1,266,1
M316,97.3,73,0
M093,96.0,393,1
M567,53.6,77,1
M223,24.8,227,0
M344,11.7,127,1
M485,31.8,379,1
M530,71.5,199,1
M475,42.7,464,1
M721,80.6,269,0
M016,74.6,408,0
M831,72.6,254,1
M482,49.7,349,1
M520,19.0,133,0
M700,19.4,183,1
M348,50.6,107,1
M188,55.8,289,0
M461,77.5,293,0
M448,57.1,367,0
M175,68.1,186,1
M933,46.2,286,1
M751,82.6,239,1
M434,47.0,194,0
M007,22.7,11,1
M764,63.5,477,0
M562,56.9,395,0
M868,97.8,381,0
M179,88.8,74,1
M304,59.0,368,1
M692,71.0,480,0
M829,89.2,361,0
M852,34.5,110,1
M868,51.3,143,1
M430,12.8,341,0
M146,31.3,242,1
M219,36.3,387,0
M546,44.3,305,0
M507,21.0,18,1
M847,56.8,66,1
M792,58.7,360,1
M972,94.1,30,0
M210,76.0,280,0
M552,95.6,371,0
M933,31.7,70,1
M270,95.2,102,0
M529,44.8,423,1
M289,68.6,150,0
M605,52.3,271,0
M911,51.5,220,1
M922,11.2,51,1
M980,66.2,240,1
M537,26.4,226,1
M911,29.2,24,0
M945,34.8,453,1
M493,54.8,440,0
M507,77.4,477,1
M880,87.1,276,0
M422,34.6,278,1
M270,24.9,161,1
M655,19.3,247,0
M651,40.1,462,1
M898,41.6,47,1
M144,63.7,383,1
M564,38.3,232,0
M479,14.7,212,0
M586,49.6,428,1
M853,22.9,103,0
M174,65.2,398,1
M175,54.9,396,1
M492,52.7,132,0
M407,66.7,201,1
M036,18.0,50,0
M257,27.6,436,1
M479,86.5,341,0
M993,70.3,226,1
M994,94.1,61,1
M797,42.4,466,0
M778,79.9,253,1
M480,22.0,251,1
M199,53.3,83,0
M618,16.2,305,1
M438,15.0,241,0
M755,61.5,301,0
M676,34.1,213,1
M175,65.9,220,1
M136,70.1,67,0
M022,63.1,30,0
M978,18.8,119,1
M028,53.1,208,0
M930,69.1,342,0
M795,48.2,31,1
M108,84.3,259,0
M661,30.6,454,0
M671,86.5,267,0
M578,96.8,465,0
M370,68.7,303,1
M217,38.6,318,1
M990,93.1,154,0
M833,52.8,21,0
M886,59.6,253,1
M836,21.5,103,1
M999,41.3,360,0
M939,39.5,379,0
M797,41.8,140,0
M762,53.6,20,1
M481,72.3,67,1
M836,38.0,441,1
M739,62.6,403,0
M124,94.9,249,1
M041,41.2,390,0
M824,87.1,181,1
M865,14.3,216,0
M661,42.3,421,1
M159,33.4,345,1
M508,87.7,275,1
M128,22.9,135,0
M901,47.0,117,0
M448,12.7,142,1
M062,83.2,367,1
M069,25.6,424,0
M421,66.6,25,0
M055,34.6,127,1
M293,28.5,412,1
M551,86.9,107,1
M784,21.3,372,1
M574,19.2,186,0
M730,20.0,297,0
M519,42.1,302,1
M149,30.8,114,0
M800,42.8,94,1
M734,91.1,169,1
M667,62.4,159,0
M475,96.7,58,0
M845,52.9,339,0
M596,31.7,134,1
M280,19.4,277,0
M616,89.1,367,0
M856,17.1,360,1
M739,60.8,325,0
M782,15.8,287,1
M078,77.1,158,1
M086,78.3,18,1
M296,17.5,426,0
M994,65.0,371,0
M120,20.6,22,1
M531,79.3,38,1
M1000,24.1,150,0
M627,28.0,187,0
M601,75.1,327,0
M737,65.7,330,0
M710,63.8,40,1
M975,43.0,35,0
M240,37.3,75,1
M465,99.7,246,0
M269,56.3,51,0
M397,19.5,62,0
M781,33.7,379,0
M902,26.4,376,0
M927,10.3,249,0
M082,21.3,364,1
M565,13.9,388,0
M116,35.0,84,1
M374,41.7,229,1
M282,89.9,145,1
M320,76.0,137,1
M838,75.7,333,1
M451,29.3,392,0
M045,38.0,371,1
M490,65.6,390,1
M107,84.2,443,0
M797,90.8,283,1
M256,23.6,111,0
M597,68.9,163,1
M185,32.6,473,1
M053,65.7,397,1
M896,18.3,402,1
M676,31.1,239,0
M801,44.8,65,1
M409,98.4,301,1
M550,19.6,39,1
M862,42.8,124,1
M807,27.9,196,0
M702,72.5,330,0
M974,96.9,309,0
M250,66.0,427,1
M783,86.1,184,1
M392,59.5,35,1
M741,60.8,363,0
M717,33.1,133,0
M018,85.6,142,0
M181,33.4,213,1
M428,71.3,204,1
M317,18.8,88,0
M107,90.7,57,1
M001,59.7,66,1
M722,90.0,400,1
M976,20.8,194,1
M091,21.3,287,1
M135,52.1,334,1
M213,83.8,457,0
M405,58.7,31,0
M160,51.6,159,0
M480,24.8,392,1
M844,56.2,273,0
M263,19.1,200,1
M008,58.9,79,1
M123,66.4,249,1
M396,62.5,157,1
M066,91.6,28,0
M015,39.0,49,0
M134,53.6,128,1
M362,34.2,120,1
M330,35.2,316,0
M942,81.1,49,1
M826,22.9,391,1
M712,82.0,11,1
M624,73.9,26,0
M811,11.8,381,0
M771,44.7,343,0
M161,20.0,480,0
M323,33.4,272,0
M088,15.0,153,1
M846,30.8,159,0
M092,90.1,309,0
M817,43.8,195,1
M741,99.4,191,0
M105,97.4,202,0
M485,86.7,318,0
M635,91.3,470,1
M028,54.2,358,0
M769,38.0,376,1
M996,25.1,186,0
M853,18.6,462,1
M344,89.2,352,0
M130,35.7,43,0
M417,13.2,479,0
M841,94.3,370,1
M761,14.0,281,1
M148,60.5,117,0
M176,99.3,91,0
M189,23.8,332,0
M483,10.9,383,0
M633,49.5,355,0
M282,78.3,188,1
M400,10.8,445,1
M506,36.4,384,1
M123,39.6,185,1
M321,24.2,347,1
M050,48.4,219,0
M773,84.1,460,1
M916,81.7,470,1
M046,77.3,189,1
M637,68.9,52,0
M795,23.0,210,1
M325,94.6,220,0
M951,64.4,452,1
M874,54.2,136,0
M322,10.6,414,0
M487,83.1,163,0
M169,69.8,318,0
M061,36.0,305,0
M242,56.9,204,0
M842,89.7,85,1
M121,41.8,452,1
M043,61.1,410,1
M456,58.4,437,0
M494,29.6,377,0
M132,87.6,430,0
M955,91.2,15,0
M182,35.2,426,1
M953,46.0,315,1
M131,37.4,130,1
M451,89.0,209,1
M554,37.7,364,1
M989,88.8,349,0
M110,59.9,450,0
M567,70.1,303,1
M974,21.4,71,0
M266,36.2,125,1
M018,61.0,94,1
M654,23.6,340,0
M601,94.6,104,0
M959,69.3,36,0
M683,48.4,200,1
M974,39.5,470,1
M881,10.7,114,0
M288,21.3,442,1
M238,83.4,170,1
M916,95.0,238,0
M945,86.2,97,1
M034,41.5,274,0
M964,19.4,286,0
M599,98.7,177,1
M853,18.5,327,1
M735,38.1,157,1
M268,72.7,259,0
M196,69.9,114,1
M456,19.7,390,1
M606,83.7,460,1
M752,99.8,298,0
M505,20.5,282,0
M613,61.8,442,0
M648,73.9,461,1
M205,25.7,257,1
M105,34.3,339,1
M713,83.6,142,0
M491,32.7,435,0
M178,95.8,366,0
M138,96.0,454,1
M050,84.7,169,1
M499,48.1,386,0
M499,11.2,240,0
M870,55.4,372,0
M770,42.0,272,0
M885,12.4,109,0
M022,33.0,147,1
M421,38.9,97,0
M195,97.5,428,0
M324,97.1,474,0
M727,45.2,89,1
M015,66.3,316,1
M586,28.9,401,1
M199,55.9,125,0
M813,86.2,33,1
M929,94.8,266,1
M968,62.5,408,0
M697,84.4,424,1
M984,30.5,220,0
M976,12.0,368,1
M871,31.1,64,0
M608,69.0,18,1
M037,88.3,414,0
M566,29.5,130,1
M777,33.9,232,1
M237,85.9,315,0
M913,98.8,246,0
M898,68.7,71,0
M298,73.2,48,1
M270,93.1,109,1
M477,80.1,193,0
M308,75.8,136,0
M693,34.3,204,0
M517,17.1,24,0
M072,75.9,130,0
M204,73.9,330,1
M057,20.8,66,1
M266,75.0,390,0
M722,59.6,346,1
M834,41.7,290,0
M848,21.5,323,0
M094,84.2,202,1
M531,53.6,297,1
M976,51.2,131,0
M168,89.0,56,1
M825,17.4,352,1
M105,76.0,74,1
M527,53.8,274,1
M985,90.7,191,1
M170,47.5,356,0
M165,82.4,308,1
M981,46.6,156,1
M890,71.6,126,1
M972,43.4,113,1
M126,46.3,367,1
M223,50.3,103,0
M501,15.0,247,0
M949,14.3,232,1
M056,62.1,25,1
M615,33.2,401,1
M669,95.5,186,0
M728,82.0,53,0
M746,74.3,171,0
M613,94.5,384,0
M587,13.9,388,0
M713,49.9,283,1
M724,84.3,447,1
M292,23.8,34,1
M928,71.1,66,0
M239,39.3,317,0
M058,78.7,220,0
M972,70.3,37,1
M904,28.2,278,1
M914,12.6,245,0
M650,12.1,379,1
M032,72.0,404,1
M031,74.1,271,1
M965,20.7,165,0
M256,99.9,173,1
M004,11.2,310,1
M698,63.7,59,1
M076,45.2,469,1
M653,56.1,209,0
M318,90.5,372,0
M039,83.1,417,0
M879,39.5,260,0
M217,74.5,352,0
M625,79.2,465,1
M546,63.6,206,1
M362,24.0,103,0
M771,85.5,426,1
M979,62.1,332,0
M417,56.8,216,1
M767,21.9,344,1
M899,90.6,41,1
M840,85.7,375,0
M096,36.1,135,1
M372,40.7,339,0
M471,62.8,361,0
M533,27.9,442,0
M239,30.2,303,1
M494,70.6,307,1
M189,81.6,141,0
M119,20.7,330,1
M707,55.8,365,1
M584,65.3,280,0
M675,16.1,14,1
M340,10.1,402,0
M144,14.4,121,1
M385,46.0,401,1
M006,84.0,160,1
M214,81.6,11,0
M908,75.9,400,0
M293,68.8,264,0
M629,95.3,207,0
M216,88.4,182,0
M838,21.9,466,0
M546,41.9,277,1
M006,42.8,197,0
M323,83.5,168,1
M411,32.4,209,1
M520,93.1,15,1
M277,10.1,163,1
M900,82.7,135,1
M319,74.6,376,1
M373,88.1,188,0
M196,93.1,45,0
M197,69.2,372,0
M224,44.5,480,1
M635,79.8,179,1
M091,79.6,425,1
M545,10.0,390,0
M601,43.3,255,0
M462,58.2,234,1
M649,77.9,248,1
M984,97.2,218,0
M787,92.7,369,0
M707,73.8,169,1
M033,36.4,325,0
M435,11.0,99,1
M213,23.0,177,1
M532,55.9,261,0
M670,64.4,172,1
M926,92.7,115,0
M804,23.9,119,0
M962,71.3,159,1
M859,68.9,230,0
M705,96.9,94,1
M587,77.8,156,0
M243,82.9,314,0
M595,91.6,178,1
M356,43.4,200,1
M952,98.5,11,0
M810,14.3,346,0
M529,53.6,318,0
M645,67.2,19,0
M727,30.5,94,1
M734,93.2,232,0
M753,13.0,111,1
M886,74.6,56,0
M494,25.8,466,0
M159,90.0,307,0
M952,87.3,269,0
M995,27.4,314,0
M399,79.7,148,0
M978,32.1,14,1
M888,15.3,346,1
M005,62.5,56,0
M667,82.5,363,1
M611,53.4,349,1
M518,38.1,281,1
M597,53.8,365,1
M065,41.6,87,0
M919,38.9,351,1
M225,73.3,222,1
M572,35.9,465,0
M137,53.1,477,1
M174,74.2,381,1
M969,57.8,318,1
M383,29.4,286,0
M742,84.0,328,0
M773,82.8,454,0
M838,28.3,177,0
M208,32.8,99,1
M028,43.7,403,0
M337,16.7,56,1
M343,85.9,329,0
M552,11.4,324,1
M566,64.8,88,1
M949,63.4,383,0
M529,11.8,131,0
M003,31.6,26,0
M771,79.6,87,1
M757,25.8,409,0
M050,93.1,297,1
M563,35.8,101,1
M326,22.5,439,0
M439,83.6,324,0
M401,10.1,180,0
M710,59.2,88,0
M426,22.9,305,0
M050,42.0,328,0
M240,45.5,30,1
M683,65.6,22,0
M976,66.6,180,0
M357,41.3,11,0
M746,17.2,469,1
M023,52.1,272,0
M981,85.9,122,1
M995,93.7,80,0
M431,49.7,100,1
M818,67.2,34,0
M048,21.3,126,0
M540,45.7,385,0
M249,63.9,478,0
M259,87.4,149,1
M247,12.9,262,1
M960,91.8,321,0
M811,78.7,410,1
M574,51.5,170,0
M298,64.0,325,1
M147,31.9,265,1
M785,11.7,184,0
M891,22.6,50,1
M849,60.9,364,0
M025,66.5,114,0
M212,83.3,188,0
M393,52.9,339,0
M041,92.6,177,1
M140,55.0,149,0
M196,49.3,157,0
M814,52.2,470,1
M950,12.7,16,0
M521,58.5,451,1
M528,63.3,185,1
M664,40.6,71,1
M709,28.1,40,0
M292,53.0,160,1
M105,61.2,321,1
M167,73.8,97,1
M121,63.2,149,0
M191,90.1,188,0
M282,31.7,99,0
M835,58.4,374,1
M739,12.8,60,0
M506,88.9,154,1
M481,27.4,233,0
M079,69.1,289,1
M263,36.9,466,0
M564,11.8,306,1
M485,50.6,25,1
M447,40.8,475,1
M496,59.7,269,1
M362,18.4,186,0
M161,21.4,367,1
M304,55.5,219,0
M603,59.3,210,1
M460,54.5,350,1
M698,11.3,282,0
M293,90.4,377,0
M599,74.9,446,1
M993,99.2,349,0
M822,10.5,226,1
M366,38.7,78,0
M476,21.5,17,0
M481,13.9,227,1
M520,24.3,451,0
M202,28.8,314,1
M607,72.5,254,1
M418,36.4,279,0
M056,99.0,202,1
M660,25.7,323,1
M912,48.1,248,1
M697,33.9,159,0
M342,40.6,164,1
M937,56.5,226,1
M232,53.8,463,0
M190,50.8,42,0
M837,56.9,251,0
M099,34.7,480,0
M352,99.3,404,0
M749,12.5,314,1
M794,42.9,409,1
M005,96.8,148,1
M452,92.2,291,1
M615,63.4,215,1
M766,33.9,103,1
M860,41.0,100,1
M227,79.5,459,0
M012,51.6,67,0
M406,85.7,211,0
M415,70.6,43,1
M912,92.3,382,1
M010,32.2,230,0
M061,38.3,94,1
M692,25.7,192,1
M455,67.5,353,0
M951,93.5,413,0
M944,77.6,437,0
M145,54.3,111,0
M096,34.8,339,0
M546,67.8,82,0
M243,46.8,274,1
M291,79.0,63,0
M569,16.3,417,0
M690,13.0,363,0
M320,90.2,255,1
M169,49.5,449,1
M796,39.8,253,1
M374,54.0,75,1
M367,77.7,214,0
M520,44.6,248,1
M534,74.5,338,0
M638,74.2,68,1
M277,45.4,10,1
M868,57.2,203,0
M991,64.5,303,1
M237,87.6,115,1
M809,22.1,37,0
M660,74.9,276,1
M729,46.6,383,1
M007,36.4,323,0
M814,38.9,430,0
M495,35.3,128,0
M761,40.5,147,1
M458,46.8,118,1
M929,85.3,154,0
M651,54.2,60,0
M534,62.9,44,1
M678,40.4,328,1
M150,29.4,293,1
M790,28.8,70,0
M223,35.3,434,0
M531,81.5,262,1
M085,30.5,316,1
M695,20.8,362,1
M547,59.3,387,0
M816,36.0,286,1
M688,55.5,467,0
M266,76.6,312,1
M457,52.4,271,0
M936,93.7,133,0
M075,66.0,222,0
M975,66.4,94,1
M668,74.1,66,1
M878,92.5,94,1
M915,15.2,11,1
M277,98.1,416,1
M859,87.6,218,0
M384,82.9,33,1
M074,67.5,15,1
M321,10.4,313,0
M182,14.2,349,1
M927,70.7,473,1
M067,69.3,373,1
M004,82.0,386,1
M249,77.9,78,0
M573,54.5,104,0
M553,94.2,358,0
M238,31.1,459,0
M204,59.9,197,0
M622,41.3,395,1
M705,83.3,71,0
M915,62.0,190,0
M898,56.4,325,1
M517,33.7,420,0
M789,40.2,243,0
M349,24.6,378,0
M917,20.2,414,1
M950,28.5,378,1
M969,10.2,140,0
M619,53.9,370,1
M289,56.0,339,0
M399,65.7,155,1
M304,38.5,328,1
M628,63.7,101,1
M473,58.7,446,1
M570,56.4,368,0
M874,17.9,286,1
M500,84.5,435,1
M261,94.8,453,0
M075,37.4,179,0
M651,29.7,154,0
M627,97.6,147,1
M005,83.2,329,1
M314,18.7,125,0
M795,26.4,256,1
M124,35.1,203,0
M635,29.6,259,0
M344,34.5,86,1
M236,57.8,52,0
M409,80.0,120,0
M858,28.3,286,0
M308,33.0,395,0
M023,20.2,340,0
M609,26.7,402,1
M192,41.1,353,1
M975,98.3,151,1
M591,96.7,353,1
M310,87.7,447,0
M453,40.6,332,1
M128,86.4,282,1
M046,54.1,43,1
M577,84.4,388,1
M907,44.2,349,0
M829,27.3,250,0
M109,35.4,334,1
M435,95.8,412,1
M322,12.2,448,1
M404,71.9,184,1
M555,29.7,84,1
M853,48.5,43,1
M417,39.1,338,1
M404,82.4,395,1
M893,43.2,413,1
M996,56.9,377,1
M284,74.8,123,1
M621,68.1,207,0
M580,89.4,252,0
M020,39.6,363,1
M244,21.9,189,1
M943,65.4,362,0
M307,76.8,231,1
M346,40.7,74,1
M912,33.4,154,1
M493,77.1,460,0
M266,16.6,70,0
M440,64.8,72,1
M237,80.3,302,0
M692,17.8,48,0
M461,19.3,343,0
M483,99.0,422,1
M971,10.1,105,0
M170,90.5,243,0
M895,62.0,90,0
M960,56.9,78,0
M661,19.5,143,0
M701,51.1,31,1
M917,73.6,397,1
M442,72.6,464,0
M173,25.4,26,0
M774,93.5,297,1
M555,59.0,199,0
M773,22.1,418,0
M812,63.2,99,1
M290,28.8,211,1
M828,93.3,451,1
M190,96.7,466,0
M327,26.2,205,1
M234,78.4,189,1
M348,56.5,232,0
M167,94.4,26,1
M966,12.5,437,1
M231,87.5,50,1
M891,20.5,159,1
M890,62.7,158,0
M712,69.8,88,0
M178,84.0,180,0
M874,73.3,473,1
M110,16.5,237,0
M014,33.1,438,0
M872,19.9,421,0
M988,92.9,115,0
M144,96.8,283,1
M268,40.9,190,1
M248,16.7,480,1
M927,56.9,321,1
M784,64.5,182,0
M095,15.5,76,0
M168,87.2,466,0
M786,61.5,432,0
M237,81.3,253,0
M800,57.4,259,0
M914,33.0,156,0
M207,33.9,353,1
M954,95.5,183,0
M248,51.5,172,1
M109,52.7,476,0
M697,54.6,173,1
M042,92.6,256,0
M291,67.5,431,1
M438,99.8,273,1
M981,83.4,88,0
M645,87.7,466,1
M323,47.6,196,1
M897,25.5,14,0
M564,92.5,270,1
M420,80.7,217,1
M144,67.2,120,1
M014,17.2,276,1
M044,36.0,343,1
M163,82.9,420,1
M057,90.1,336,1
M598,10.4,342,0
M375,15.0,240,1
M316,56.7,338,1
M337,82.6,274,0
M549,19.8,437,1
M979,49.6,455,1
M072,37.9,366,1
M124,68.0,383,1
M373,18.3,72,1
M400,62.0,216,1
M077,18.4,231,0
M959,73.6,334,1
M583,90.1,374,1
M490,71.0,182,0
M027,30.3,376,1
M988,67.1,124,0
M714,88.6,249,1
M163,74.3,217,1
M108,34.6,246,0
M905,55.3,450,1
M072,58.7,145,0
M643,45.5,212,0
M484,98.6,473,1
M931,22.9,268,0
M024,36.0,344,0
M795,30.9,159,1
M975,48.4,130,0
M500,29.4,472,0
M819,87.3,122,1
M530,86.5,296,1
M064,21.8,104,1
M924,21.9,244,0
M428,80.4,165,0
M027,71.9,103,1
M338,88.7,166,0
M371,36.9,335,1
M162,79.2,474,1
M475,45.3,431,1
M766,21.1,208,0
M058,13.2,111,1
M345,43.0,78,0
M079,18.8,315,0
M864,78.9,114,0
M156,88.5,27,0
M391,68.8,85,0
M471,61.1,193,1
M416,81.4,107,0
M907,16.4,228,1
M078,28.8,360,1
M440,64.7,101,1
M713,47.1,432,1
M974,63.6,316,1
M224,36.5,417,1
M790,80.6,251,0
M900,96.5,79,0
M898,92.0,427,1
M230,39.8,176,0
M236,86.1,285,0
M980,95.0,293,0
M396,35.9,350,1
M973,33.8,303,1
M393,62.8,131,0
M477,89.2,407,1
M094,43.0,251,0
M646,60.1,233,1
M710,83.8,95,1
M084,51.1,167,1
M275,52.0,370,1
M711,48.6,412,1
M320,48.0,18,0
M473,38.4,83,0
M401,16.1,54,0
M760,10.5,77,0
M285,41.8,138,0
M560,33.1,414,0
M800,51.7,407,1
M384,51.5,169,1
M398,44.2,332,0
M898,97.0,229,1
M839,15.5,447,0
M507,71.0,273,0
M067,14.4,291,0
M346,63.8,424,1
M528,33.0,213,0
M576,14.5,347,0
M026,42.3,335,0
M314,93.5,302,1
M983,37.8,142,1
M029,14.4,163,1
M298,44.3,88,1
M708,55.7,395,1
M100,66.8,63,0
M634,69.2,385,0
M948,55.8,321,0
M684,74.0,291,1
M390,86.6,177,0
M772,83.1,193,1
M957,24.5,20,0
M301,59.5,335,0
M348,21.2,51,0
M613,78.0,174,1
M707,64.4,449,1
M503,72.3,266,0
M828,49.8,27,1
M087,39.5,168,0
M885,91.5,90,1
M762,20.4,319,1
M071,63.0,312,0
M124,23.8,295,0
M470,11.8,374,0
M206,24.9,439,0
M411,41.0,404,1
M044,18.0,385,0
M718,57.0,436,1
M107,81.9,348,0
M150,21.5,435,0
M697,16.3,333,1
M643,52.3,95,0
M706,94.1,345,0
M683,27.1,261,0
M916,53.6,362,1
M191,79.7,434,1
M633,44.2,279,0
M458,90.5,333,0
M863,19.5,204,1
M722,16.0,96,1
M385,26.2,439,0
M699,28.1,328,0
M265,38.4,18,0
M736,14.5,46,0
M072,43.3,21,1
M910,72.0,441,1
M256,72.5,55,1
M269,42.4,67,0
M846,60.6,440,1
M892,45.8,303,0
M638,97.3,446,0
M010,53.3,355,0
M545,52.7,403,0
M747,51.6,95,1
M465,67.9,472,0
M264,24.5,183,1
M230,12.6,477,1
M403,63.5,430,0
M234,55.9,399,1
M572,28.9,455,0
M231,40.3,89,0
M332,68.6,131,1
M897,68.3,85,1
M715,74.6,171,0
M240,67.0,406,1
M594,82.6,299,1
M082,13.2,25,0
M679,82.6,208,0
M413,38.5,454,1
M720,64.1,331,0
M559,39.6,306,0
M796,98.1,16,1
M384,80.4,227,1
M509,86.4,208,1
M429,69.7,80,1
M483,64.0,358,1
M558,10.1,437,0
M111,34.9,198,0
M745,68.6,202,1
M228,21.0,240,1
M963,74.4,372,1
M582,27.4,58,1
M668,30.9,42,1
M248,16.3,208,0
M438,36.3,104,0
M447,31.5,394,1
M279,33.8,17,0
M114,38.8,30,1
M903,42.9,88,0
M807,99.2,142,1
M345,54.2,340,1
M298,94.9,447,1
M266,26.0,48,0
M698,37.0,276,1
M196,92.5,361,1
M589,61.3,63,1
M967,85.5,200,1
M127,34.7,149,1
M654,97.8,110,1
M062,43.3,459,0
M432,27.4,20,1
M849,72.8,153,0
M364,97.3,422,0
M438,90.6,145,0
M446,56.7,278,0
M808,30.9,162,1
M464,20.0,39,0
M928,76.6,44,0
M667,18.5,25,0
M534,37.9,436,0
M757,88.8,48,1
M943,37.5,264,1
M396,39.6,260,1
M608,84.2,33,1
M659,27.1,225,1
M827,50.3,29,0
M253,20.3,368,1
M419,14.2,471,1
M954,27.6,351,0
M752,66.6,216,0
M997,40.6,418,1
M804,66.5,479,1
M589,45.8,316,1
M828,84.0,467,0
M417,32.7,320,0
M218,84.5,173,1
M383,99.0,301,1
M629,21.1,238,1
M878,55.8,176,1
M452,65.5,465,1
M152,45.2,303,1
M360,89.7,464,1
M508,57.2,450,1
M380,83.2,216,0
M863,63.7,253,0
M236,12.6,296,1
M206,44.5,458,1
M063,16.1,425,1
M344,21.7,170,0
M242,25.9,116,1
M052,50.4,365,0
M725,20.0,71,1
M838,37.1,260,1
M226,16.9,365,0
M150,85.2,329,1
M622,22.1,232,1
M809,57.0,310,1
M360,34.2,79,1
M492,41.8,417,1
M533,22.2,376,0
M418,19.7,380,1
M432,17.8,209,1
M118,96.9,444,0
M867,63.2,246,1
M309,92.9,253,0
M265,39.8,185,0
M502,52.0,140,0
M126,69.4,290,0
M628,67.1,24,1
M912,88.5,213,1
M885,33.8,235,0
M121,41.6,276,1
M310,88.5,250,0
M340,96.0,468,0
M272,81.7,34,0
M599,92.8,464,0
M419,93.8,105,0
M121,35.1,211,0
M679,60.6,20,1
M718,15.0,422,1
M236,11.1,82,0
M957,74.4,327,0
M269,33.5,408,0
M479,47.0,139,1
M295,91.0,111,0
M821,93.1,204,0
M235,66.8,93,0
M090,86.4,66,1
M863,81.8,303,1
M518,89.6,443,0
M126,33.4,375,0
M737,34.9,371,1
M893,15.7,110,0
M408,83.2,436,0
M343,47.2,38,0
M560,60.4,130,0
M707,98.8,338,1
M453,58.6,437,1
M403,67.4,464,1
M453,51.8,341,1
M573,28.9,161,1
M990,25.5,87,1
M559,97.3,364,0
M720,77.5,106,1
M083,93.9,471,1
M247,59.8,417,0
M437,88.1,12,1
M609,87.6,77,1
M779,76.3,268,0
M331,10.1,84,1
M858,49.9,138,1
M136,40.7,133,0
M077,98.1,297,0
M159,22.4,130,1
M406,77.3,20,1
M029,50.8,453,1
M247,49.2,242,1
M714,10.2,469,0
M973,21.2,393,0
M254,80.9,59,1
M786,60.4,451,0
M270,81.6,232,1
M472,63.2,334,0
M637,32.3,160,0
M287,82.5,210,1
M073,16.6,46,0
